  9.0    6.540596    1.878028
 10.0   16.893501    2.826929
 11.0   25.246407    3.228684
 12.0   34.599312    3.543834
 13.0   43.952217    3.783103
 14.0   48.305122    3.877538
 15.0   46.658028    3.842845
 16.0   39.010933    3.663842
 17.0   26.363838    3.271993
 18.0   19.716736    2.981468
 19.0    9.069645    2.204933
 20.0    4.422550    1.486717
 21.0    2.775452    1.020813
